,open,high,low,close,volume,dividends,stock_splits
2003-01-02,23.686460442580746,24.147261205166924,23.686460442580746,24.087417602539062,25700,0.0,0.0
2003-01-03,24.02756358387845,24.60805358296302,23.973703451707085,24.506319046020508,28400,0.0,0.0
2003-01-06,24.65593012460222,25.20649833208347,24.494349729045044,24.64396095275879,79000,0.0,0.0
2003-01-07,24.733736352250496,24.835470920476414,24.48238823053248,24.512310028076172,27500,0.0,0.0
2003-01-08,24.53624672571806,24.739718131344357,24.488370026565207,24.59609031677246,40700,0.0,0.0
2003-01-09,24.655949986760803,25.152658462524414,24.596104079333415,25.152658462524414,30200,0.0,0.0
2003-01-10,25.134701523607866,25.493767775075817,25.134701523607866,25.332189559936523,83100,0.0,0.0
2003-01-13,25.48181113889708,25.733157159552754,25.194555282592773,25.194555282592773,110900,0.0,0.0
2003-01-14,25.22446273430216,25.403995813818344,25.06288227787151,25.134695053100586,59500,0.0,0.0
2003-01-15,25.37408336356222,25.37408336356222,24.440507810056687,24.835481643676758,113900,0.0,0.0
2003-01-16,24.86540509930667,25.21848796506194,24.512322233551398,24.925251007080078,65400,0.0,0.0
2003-01-17,24.92524731704991,25.254391770967995,24.871387149471488,25.015012741088867,77400,0.0,0.0
2003-01-21,25.015007756296963,25.015007756296963,24.29088964539615,24.296873092651367,84900,0.0,0.0
2003-01-22,24.50035466557957,24.626029938736675,24.153257509185952,24.458463668823242,59700,0.0,0.0
2003-01-23,24.518299760361497,24.63798697007731,24.207107992748558,24.326797485351562,32600,0.0,0.0
2003-01-24,24.38664711266018,24.38664711266018,23.93182966791308,24.01561164855957,31700,0.0,0.0
2003-01-27,23.93780720511359,24.38664109020947,23.81213426517967,24.326797485351562,121800,0.0,0.0
2003-01-28,24.47640413146288,24.661920641018668,24.47640413146288,24.65593719482422,42200,0.0,0.0
2003-01-29,24.584122698684627,24.584122698684627,24.41655653948601,24.518293380737305,37800,0.0,0.0
2003-01-30,24.53625409675367,24.9192586734898,24.53625409675367,24.68586540222168,57900,0.0,0.0
2003-01-31,24.59610392429629,25.374084735732833,24.476416675971834,25.284317016601562,125000,0.0,0.0
2003-02-03,25.284308704099455,25.284308704099455,25.009024470835318,25.25438690185547,91000,0.0,0.0
2003-02-04,25.463843270279757,25.94259898247987,25.254388359594493,25.30824851989746,113100,0.0,0.0
2003-02-05,25.31423299962025,25.607472169422547,25.015010381934697,25.068870544433594,56900,0.0,0.0
2003-02-06,25.122727631949118,25.1945404121954,24.83547422807685,24.871381759643555,29700,0.0,0.0
2003-02-07,24.943202981025824,25.04493759722925,24.877373625652833,24.991077423095703,34900,0.0,0.0
2003-02-10,24.99106865561726,25.17060402833561,24.739722786430917,24.84145736694336,52500,0.0,0.0
2003-02-11,24.96115273203392,24.997060271610117,24.464444323778515,24.661930084228516,50000,0.0,0.0
2003-02-12,24.751682417474992,24.895307920793023,24.715774900202376,24.7935733795166,40000,0.0,0.0
2003-02-13,24.73374650679223,24.805559306957498,24.542241901538592,24.673900604248047,60300,0.0,0.0
2003-02-14,24.733739882794453,24.955163955688477,24.62601956995149,24.955163955688477,47000,0.0,0.0
2003-02-18,25.044927371899014,25.14666422945326,24.637984507455954,25.134695053100586,69500,0.0,0.0
2003-02-19,25.074858403300865,25.182578737440853,24.835479375681427,24.88335609436035,71000,0.0,0.0
2003-02-20,24.88335185550909,24.985086441040043,24.4225487897159,24.98508644104004,70500,0.0,0.0
2003-02-21,24.925239356392463,25.463838577270508,24.793580703719503,25.463838577270508,35300,0.0,0.0
2003-02-24,25.34414621874568,25.380053742542696,24.578137307502406,24.82349967956543,54800,0.0,0.0
2003-02-25,24.823508089246936,25.068870544433594,24.464441861179235,25.068870544433594,42700,0.0,0.0
2003-02-26,25.06885771282519,25.12271784775553,24.36269251391015,24.524272918701172,54400,0.0,0.0
2003-02-27,24.56019490305785,24.91926115883798,23.937811262343892,24.895322799682617,260100,0.0,0.0
2003-02-28,24.967137877148705,25.110763466305723,24.835479184681788,24.895322799682617,37400,0.0,0.0
2003-03-03,25.04493754872141,26.080250036493016,24.985093925528,25.553617477416992,168100,0.0,0.0
2003-03-04,25.58352483225223,25.58352483225223,25.13469106326535,25.2723331451416,129200,0.0,0.0
2003-03-05,25.284311729559008,25.314233535383362,25.134700417549784,25.18257713317871,90600,0.0,0.0
