,open,high,low,close,volume,dividends,stock_splits
2015-01-02,4.915143013000488,5.033143043518066,4.873143196105957,4.984857082366943,134750000,0.0,0.0
2015-01-05,4.925857067108154,4.925857067108154,4.714714050292969,4.731142997741699,181650000,0.0,0.0
2015-01-06,4.734714031219482,4.763999938964844,4.566143035888672,4.650143146514893,160377000,0.0,0.0
2015-01-07,4.734714031219482,4.742143154144287,4.627142906188965,4.674285888671875,98497000,0.0,0.0
2015-01-08,4.711999893188477,4.783570766448975,4.647857189178467,4.7779998779296875,96019000,0.0,0.0
2015-01-09,4.763143062591553,4.802000045776367,4.689857006072998,4.704143047332764,95781000,0.0,0.0
2015-01-12,4.709000110626221,4.719857215881348,4.526429176330566,4.554714202880859,129444000,0.0,0.0
2015-01-13,4.602142810821533,4.704856872558594,4.590000152587891,4.625570774078369,187215000,0.0,0.0
2015-01-14,4.7071428298950195,4.736999988555908,4.567999839782715,4.631999969482422,198849000,0.0,0.0
2015-01-15,4.654714107513428,4.6785712242126465,4.584428787231445,4.625143051147461,116690000,0.0,0.0
2015-01-16,4.685713768005371,4.824999809265137,4.638143062591553,4.819142818450928,196966000,0.0,0.0
2015-01-20,4.857142925262451,5.0,4.771429061889648,4.9828572273254395,405510000,0.0,0.0
2015-01-21,5.923429012298584,5.923999786376953,5.741000175476074,5.846857070922852,669025000,0.0,0.0
2015-01-22,5.857142925262451,6.137429237365723,5.7828569412231445,6.120571136474609,333193000,0.0,0.0
2015-01-23,6.0988569259643555,6.274285793304443,6.0881428718566895,6.249429225921631,267841000,0.0,0.0
2015-01-26,6.257143020629883,6.389856815338135,6.195713996887207,6.379428863525391,212688000,0.0,0.0
2015-01-27,6.308713912963867,6.533999919891357,6.304999828338623,6.488142967224121,246127000,0.0,0.0
2015-01-28,6.474143028259277,6.482142925262451,6.308143138885498,6.320857048034668,245329000,0.0,0.0
2015-01-29,6.320428848266602,6.392714023590088,6.25,6.340000152587891,151277000,0.0,0.0
2015-01-30,6.313285827636719,6.398428916931152,6.265571117401123,6.311429023742676,132153000,0.0,0.0
2015-02-02,6.284286022186279,6.3428568840026855,6.195570945739746,6.301000118255615,129906000,0.0,0.0
2015-02-03,6.331999778747559,6.546713829040527,6.2729997634887695,6.527429103851318,164402000,0.0,0.0
