,open,high,low,close,volume,dividends,stock_splits
2003-01-02,29.10639258241463,29.96887657190036,29.09647873426416,29.96392059326172,2109300,0.0,0.0
2003-01-03,29.879651192550753,29.96887392715791,29.8251259779716,29.8300838470459,1363700,0.0,0.0
2003-01-06,29.820202566328796,30.657903721799247,29.765677292202742,30.58850860595703,1947600,0.0,0.0
2003-01-07,30.484391727976014,30.70744863098958,30.241507124500444,30.251420974731445,1693200,0.0,0.0
2003-01-08,30.325784176498573,30.49927188711243,29.949065303631006,30.177080154418945,1653100,0.0,0.0
2003-01-09,30.236552806484898,30.776845383088183,30.231596826533835,30.628141403198242,1496300,0.0,0.0
2003-01-10,30.385249627782876,30.692571365935326,30.063058062406785,30.152280807495117,1721800,0.0,0.0
2003-01-13,30.271256038714863,30.806592736168753,30.19194710844844,30.281169891357422,1649400,0.0,0.0
2003-01-14,30.033329738482017,30.702498730355583,30.01845990471232,30.6380615234375,1163600,0.0,0.0
2003-01-15,29.17084240797205,29.616956313818502,28.873434397990422,29.453380584716797,5723900,0.0,0.0
2003-01-16,29.29971235355464,29.478157865675946,28.561146626357786,28.680110931396484,3851300,0.0,0.0
2003-01-17,28.6503699445824,28.952735747068214,28.407487241219822,28.828815460205078,1775300,0.0,0.0
2003-01-21,28.74951588083233,28.947789160498065,28.283576131754216,28.303401947021484,1845300,0.0,0.0
2003-01-22,28.174515701273293,28.253824606991316,27.73335979503722,28.001028060913086,2869500,0.0,0.0
2003-01-23,28.129914564119627,28.293490305327932,27.8374625132806,28.065475463867188,2128000,0.0,0.0
2003-01-24,27.981189884184314,28.035715090987217,27.460725267118647,27.520206451416016,1952900,0.0,0.0
2003-01-27,27.411172623032673,27.981206814307885,26.915491375271234,27.0245418548584,2418100,0.0,0.0
2003-01-28,27.158375718795945,27.545006482701325,26.97497229772001,27.40125846862793,2035900,0.0,0.0
2003-01-29,27.391346150740315,27.52022433984163,26.677565802589157,27.168291091918945,1864200,0.0,0.0
2003-01-30,27.207945204171686,27.376476915300945,26.69243621826172,26.69243621826172,2384600,0.0,0.0
2003-01-31,26.395018446761053,26.940266897762655,26.340493223486227,26.4445858001709,4186900,0.0,0.0
2003-02-03,26.29589278706536,26.39502942599509,25.587068371397812,25.879520416259766,6904300,0.0,0.0
2003-02-04,25.750627356735002,26.0926465531181,25.48791515085218,25.988554000854492,3793800,0.0,0.0
2003-02-05,26.003436236720788,26.271104548191314,25.63663319437121,25.815078735351562,2513800,0.0,0.0
2003-02-06,25.745688735820924,26.34546460865759,25.730818900344364,26.15214729309082,2416500,0.0,0.0
2003-02-07,26.16700318081052,26.434671402617436,25.849767610168172,26.07282257080078,2048800,0.0,0.0
2003-02-10,26.077784017053386,26.320666706883372,25.854727134953002,26.241357803344727,1767300,0.0,0.0
2003-02-11,26.325612411042677,26.449532633733803,25.92411020880931,26.02324676513672,1972500,0.0,0.0
2003-02-12,25.938997392773295,26.216577647007156,25.820033076049018,25.92412567138672,1738200,0.0,0.0
2003-02-13,25.84481488561375,26.18683608963215,25.621757989704694,26.062915802001953,1542500,0.0,0.0
2003-02-14,25.953867789632888,26.608166818709876,25.874558873710637,26.48920249938965,1582400,0.0,0.0
2003-02-18,26.65774374644156,26.81140565342952,26.558608984126113,26.62800407409668,1408900,0.0,0.0
2003-02-19,26.563556812809654,26.652779584208155,26.305802349977743,26.548686981201172,1144700,0.0,0.0
2003-02-20,26.623037483496393,26.766785489006317,26.33554336335031,26.469377517700195,1299200,0.0,0.0
2003-02-21,26.697384091034387,27.15836766085791,26.320665399778896,27.029489517211914,2257700,0.0,0.0
2003-02-24,26.86591700582013,26.925398210606524,26.588334898694605,26.60320472717285,1835900,0.0,0.0
2003-02-25,26.469380088771132,26.618084088868372,26.077791438845033,26.533817291259766,1808400,0.0,0.0
2003-02-26,26.509036294137722,26.518950147265897,25.97370146133532,26.0430965423584,1477700,0.0,0.0
2003-02-27,26.226489776941545,26.51398575381986,25.9687353500114,26.46441650390625,3668500,0.0,0.0
2003-02-28,26.46441840863987,26.652777790121363,26.19179413255072,26.32562828063965,3470500,0.0,0.0
2003-03-03,26.46937970025795,26.751917863557843,26.092660888608805,26.2314510345459,1812000,0.0,0.0
2003-03-04,26.196756779912675,26.360332521722746,26.077794323027312,26.221542358398438,1776700,0.0,0.0
2003-03-05,26.077794756799232,26.345463125554865,25.859693764091297,26.03813934326172,3199200,0.0,0.0
2003-03-06,25.94394787769924,25.993515229492967,25.205382234383787,25.25495147705078,2760800,0.0,0.0
2003-03-07,24.957561365153158,25.82500394137223,24.952605382416795,25.76056671142578,3810100,0.0,0.0
2003-03-10,25.53253537509757,25.596974454472676,25.021984392266127,25.13103485107422,1839300,0.0,0.0
2003-03-11,25.02693967879773,25.433398031278845,24.98232830397062,25.135988235473633,2572300,0.0,0.0
2003-03-12,24.808852847213164,24.828680556348008,23.321808697839252,24.1049861907959,7580200,0.0,0.0
2003-03-13,24.21403314167883,24.784067449363913,24.164465763129815,24.6849308013916,3490200,0.0,0.0
2003-03-14,24.803899731206823,25.10626571238809,24.456922344754958,24.873294830322266,2907300,0.0,0.0
2003-03-17,24.734493778632235,25.6316755819065,24.67501067045612,25.577150344848633,3134400,0.0,0.0
2003-03-18,25.67628752311998,25.894388476070162,25.388793390877257,25.72585678100586,2364200,0.0,0.0
2003-03-19,25.651499714058463,26.494158053854417,25.562276955087505,26.46441650390625,3072800,0.0,0.0
2003-03-20,26.3305902553539,26.45451058096007,25.839866824842975,26.2958927154541,3249600,0.0,0.0
2003-03-21,26.60319996240992,27.07409731890627,26.03812389096353,26.93035125732422,2674200,0.0,0.0
2003-03-24,26.360333163186496,26.652785222218057,25.740731503447954,25.74568748474121,2596300,0.0,0.0
2003-03-25,25.934038857291817,26.11744036212029,25.651500739546414,26.067873001098633,2831500,0.0,0.0
2003-03-26,25.780379299289727,25.99352237415986,25.59202179800237,25.676286697387695,1939600,0.0,0.0
2003-03-27,25.58162457726016,27.15089738830887,25.452098196543087,26.43849754333496,6366500,0.26,0.0
2003-03-28,26.12465248306578,26.318944978253302,25.53679781659125,25.63643455505371,3699400,0.0,0.0
2003-03-31,25.407274262458312,25.412255244759457,24.958909838837993,25.02367401123047,3202000,0.0,0.0
2003-04-01,25.118312396204235,25.158167831699622,24.590241178772683,24.864240646362305,3904800,0.0,0.0
2003-04-02,25.033631891111536,25.362431756351427,24.8742138898081,25.078468322753906,2923000,0.0,0.0
2003-04-03,25.07349760725504,25.143242773828852,24.435823440551758,24.435823440551758,2554000,0.0,0.0
2003-04-04,24.560360177207567,24.80945105507055,24.45076148322841,24.7297420501709,2115700,0.0,0.0
2003-04-07,25.282728441285403,25.5069106499114,24.430837948919514,24.610183715820312,2310900,0.0,0.0
2003-04-08,24.510535926703017,24.67493487203316,24.296317679445522,24.41588020324707,2995000,0.0,0.0
2003-04-09,24.630102214494595,24.659993800219063,23.788175837585054,23.808103561401367,3350400,0.0,0.0
2003-04-10,24.03229652897194,24.400950083576884,23.957568481204703,24.216623306274414,2941200,0.0,0.0
2003-04-11,24.490613713264224,24.709812989800913,24.196686417238052,24.246503829956055,2146500,0.0,0.0
2003-04-14,24.42087548110554,24.909093485369215,24.236548721429454,24.879201889038086,2438600,0.0,0.0
2003-04-15,24.585260696918276,24.963879769403942,24.191698685282102,24.904098510742188,4310600,0.0,0.0
2003-04-16,24.804457563642735,24.914056202346153,24.25147578961556,24.286348342895508,2486900,0.0,0.0
2003-04-17,24.261454406305052,24.734727503531577,24.07712766963824,24.630107879638672,2814900,0.0,0.0
2003-04-21,24.79947874770673,24.904098325099874,24.455734137449067,24.520498275756836,1879400,0.0,0.0
2003-04-22,24.410904550310317,24.535449981689453,24.067159843852394,24.535449981689453,2849700,0.0,0.0
2003-04-23,24.34615074655875,24.485642981299954,24.16182396185209,24.29633331298828,2756300,0.0,0.0
2003-04-24,24.21162524317132,24.316244824535897,23.534099856708,23.778207778930664,2813000,0.0,0.0
2003-04-25,23.82803300213487,24.361087299949926,23.82305012061558,24.246503829956055,3304300,0.0,0.0
2003-04-28,24.236548513964102,24.943965850694834,24.206656917888846,24.784547805786133,2594200,0.0,0.0
2003-04-29,24.759637091348928,25.023672850560303,24.261455266172543,24.69985580444336,3598300,0.0,0.0
2003-04-30,24.59024339374431,24.82937032702076,24.440789297998016,24.520498275756836,2164100,0.0,0.0
