,open,high,low,close,volume,dividends,stock_splits
2015-01-02,86.42219307500372,86.75909949393322,84.54641434544386,85.36592864990234,5865400,0.0,0.0
2015-01-05,84.93798377519309,85.00172340878072,83.57212852937305,84.11846923828125,7789400,0.0,0.0
2015-01-06,84.2914672551357,84.85602317372597,83.00756712752124,83.67227935791016,6793100,0.0,0.0
2015-01-07,84.4280502467093,84.81959561872742,83.86349435421178,84.52821350097656,6589500,0.0,0.0
2015-01-08,85.47521391018236,85.86675931330298,85.19293246796168,85.4023666381836,7579400,0.0,0.0
2015-01-09,85.63910918124884,86.74999871847729,85.58447025856064,85.82122039794922,8621300,0.0,0.0
2015-01-12,86.22188535247378,86.28562498185627,85.38415557717724,86.012451171875,6586200,0.0,0.0
2015-01-13,86.75912541057599,87.80628250424046,86.23099304026186,86.67717742919922,9364300,0.0,0.0
2015-01-14,85.59359011053027,86.32204897541678,84.94708616781534,85.80302429199219,6509300,0.0,0.0
2015-01-15,86.1490350148365,86.46773315042132,85.63001035199885,85.91228485107422,5662200,0.0,0.0
2015-01-16,85.59357226318318,86.71357631866884,85.57536392155205,86.66804504394531,6117000,0.0,0.0
2015-01-20,86.70447931980527,86.85927455751546,85.36594026491571,86.26740264892578,7940600,0.0,0.0
2015-01-21,85.93050075219801,86.26740723487735,85.42968443051473,85.74838256835938,7474700,0.0,0.0
2015-01-22,86.12172238720738,86.8592819508045,85.60269770410228,86.6407470703125,7014200,0.0,0.0
2015-01-23,86.43130250486053,86.98675075916417,85.98512515122404,86.24919128417969,4664700,0.0,0.0
2015-01-26,86.00335202583912,86.50416841127038,85.52985858178532,86.47685241699219,5446900,0.0,0.0
2015-01-27,85.53895293086683,86.26740480440307,85.01082063326179,85.56626892089844,5390000,0.0,0.0
2015-01-28,85.72106938224358,86.02155918508521,84.32789822901245,84.38253021240234,6198400,0.0,0.0
2015-01-29,84.78319091038664,85.13831272856673,83.3353806964146,84.88335418701172,7681700,0.0,0.0
2015-01-30,84.22773348686063,84.62838655030208,82.70708310094203,82.82545471191406,10212300,0.0,0.0
2015-02-02,83.13505305375242,83.81798062994282,82.0059411258733,83.70870971679688,9392000,0.0,0.0
2015-02-03,84.16399617860452,85.69375425280147,83.94546129574744,85.68464660644531,12329100,0.0,0.0
2015-02-04,90.50154984222927,92.82350607226957,89.98252523102113,92.22252655029297,32640500,0.0,0.0
2015-02-05,91.74903783322324,93.64301820891819,91.52139532655384,93.46090698242188,14089500,0.0,0.0
2015-02-06,93.48821124904818,93.77959334316422,92.55943299502114,92.8963394165039,8535200,0.0,0.0
2015-02-09,92.69601042248217,93.33340651742112,92.3773054279163,92.63227081298828,5461800,0.0,0.0
2015-02-10,92.84172911961213,93.0511633051042,92.1314855335847,92.80530548095703,5726300,0.0,0.0
2015-02-11,92.88724486541719,92.89634556323445,92.03130686796095,92.759765625,5868200,0.0,0.0
2015-02-12,93.0238409332468,94.56269961507063,92.60497259098892,94.31684875488281,6816800,0.0,0.0
2015-02-13,94.45344170040939,95.07262966052322,94.18026788529201,94.85408782958984,5175600,0.0,0.0
2015-02-17,94.9087188637628,95.10903843813561,94.30773929935002,94.80855560302734,4759300,0.0,0.0
2015-02-18,94.15294646350911,94.9997769050188,94.15294646350911,94.57180786132812,3760200,0.0,0.0
2015-02-19,94.69928435412318,94.77213162477604,94.28953061412246,94.59912109375,5094100,0.0,0.0
2015-02-20,94.57180060827966,95.32757537440446,93.54285901083952,95.2000961303711,5197000,0.0,0.0
2015-02-23,95.39131132415429,95.81928031854703,95.09992921370991,95.60073852539062,5587100,0.0,0.0
2015-02-24,95.19099271472797,95.65538537982502,95.01798218423929,95.30936431884766,4098800,0.0,0.0
2015-02-25,95.31847654390488,96.50222043036582,95.30936889788947,96.1288833618164,6547200,0.0,0.0
2015-02-26,96.06513603029809,96.25635489869718,94.8267602612487,95.20919799804688,5049000,0.0,0.0
2015-02-27,95.30936587070816,95.73733490756025,94.66286196611605,94.77213287353516,4161600,0.0,0.0
2015-03-02,95.01797892272202,96.5022124815507,95.01797892272202,96.42025756835938,5635500,0.0,0.0
2015-03-03,96.32009433086414,97.10318509348075,95.80106970420874,96.83911895751953,4671900,0.0,0.0
2015-03-04,96.3929495194761,96.52042877529824,95.40953216276378,96.1288833618164,4972300,0.0,0.0
2015-03-05,96.10156154352615,96.34741239424727,95.4914812923569,95.63716888427734,3954700,0.0,0.0
2015-03-06,95.30937599985198,95.60986581686586,94.23490294421657,94.53539276123047,5704200,0.0,0.0
2015-03-09,94.6446361632647,95.99227570401885,94.53536527600211,95.84658813476562,4868900,0.0,0.0
2015-03-10,94.9451471962476,95.017994476098,93.87067413330078,93.87067413330078,6472600,0.0,0.0
2015-03-11,94.25311646960031,94.69929388985524,93.67035213989219,93.68856048583984,4831900,0.0,0.0
2015-03-12,94.56270019296961,97.73148708702281,94.52627655658989,97.5857925415039,10730400,0.0,0.0
2015-03-13,97.6859570755986,97.6859570755986,96.08335178953338,96.92108154296875,8024200,0.0,0.0
2015-03-16,97.28531342310806,98.0957272640308,96.56596910377168,97.7679214477539,6407300,0.0,0.0
2015-03-17,97.43100066400557,97.6222195512831,96.6570174687112,97.39457702636719,4489400,0.0,0.0
2015-03-18,97.33995258588581,98.72401618789587,96.27458715403276,98.31426239013672,5520600,0.0,0.0
2015-03-19,98.19588359118852,98.77865489009113,97.55848725237182,97.7679214477539,4885600,0.0,0.0
2015-03-20,98.18676030536042,99.19749351519707,97.88627055171224,98.73310089111328,8710100,0.0,0.0
2015-03-23,98.8878918148501,99.1155342946021,98.37797488327669,98.54187774658203,5667000,0.0,0.0
2015-03-24,98.08659905975489,98.38708881954729,97.50383483008953,97.5311508178711,4493500,0.0,0.0
2015-03-25,97.8407416974793,97.84984934247831,95.60984802246094,95.60984802246094,6964700,0.0,0.0
2015-03-26,95.12725613304251,96.3565243356496,94.79034270686498,95.8283920288086,5915800,0.0,0.0
2015-03-27,95.79197818383979,96.93019088539255,95.50059601012624,96.04694366455078,5330400,0.0,0.0
2015-03-30,96.57505315294489,97.38545990704557,96.56595245474446,96.62969207763672,3831900,0.0,0.0
2015-03-31,96.15620857698873,96.81182021102282,95.50970458984375,95.50970458984375,5701600,0.0,0.0
2015-04-01,96.00140565950126,96.52043033720417,94.92693266654278,96.01051330566406,6117200,0.0,0.0
2015-04-02,96.05601603988688,96.73894345944139,95.482359508416,96.5204086303711,3651600,0.0,0.0
2015-04-06,95.8921276947662,97.03944787845403,95.64627684323925,96.18350982666016,4153500,0.0,0.0
2015-04-07,96.33831723913622,96.89376554368275,95.97408781773055,96.00140380859375,4694600,0.0,0.0
2015-04-08,95.81929437520982,97.14872588333307,95.75555474629633,96.84823608398438,4277400,0.0,0.0
2015-04-09,96.98482963641081,97.43100706939133,96.41116598976544,97.22157287597656,3924400,0.0,0.0
2015-04-10,97.18514794674088,97.52205443107019,96.89376579827042,97.38546752929688,3251500,0.0,0.0
2015-04-13,97.49472683785474,98.25050158357475,96.94838624287674,96.98480987548828,4201500,0.0,0.0
2015-04-14,96.89376403872029,97.70417084153397,96.6205902401344,97.12140655517578,5389300,0.0,0.0
2015-04-15,97.35813421307908,97.82252681762837,97.3035022409311,97.41277313232422,4307300,0.0,0.0
2015-04-16,97.56757845248093,98.61473535867624,97.33993594883403,98.4326171875,6379100,0.0,0.0
2015-04-17,98.15946850527472,98.15946850527472,96.5568630380227,97.14873504638672,9663500,0.0,0.0
2015-04-20,98.18675603393667,98.79683621236872,97.72236343005538,98.54187774658203,8094200,0.0,0.0
2015-04-21,99.18838331741681,99.24301529045668,97.95911529433862,98.0501708984375,4579400,0.0,0.0
2015-04-22,98.35975131834006,98.56918543881245,97.40365715208759,98.28691101074219,4060500,0.0,0.0
2015-04-23,98.30513498077005,100.07164297894299,97.98643687468154,99.25212860107422,5983800,0.0,0.0
2015-04-24,99.7347183227539,100.59976388115699,99.42512789667697,99.7347183227539,6355600,0.0,0.0
2015-04-27,101.52855586148854,101.67425039733172,100.22644047255595,100.30839538574219,8479100,0.0,0.0
2015-04-28,100.84562613647927,101.20985552097412,99.15196540361121,100.08985137939453,7324500,0.0,0.0
2015-04-29,99.8531127412804,100.50871732677228,99.48888334016401,99.98969268798828,6024700,0.0,0.0
2015-04-30,99.87132353993005,100.33571621144543,98.0501834366834,98.99717712402344,7770300,0.0,0.0
2015-05-01,100.117175294976,100.77278684955989,99.49798737643546,100.63619995117188,6205100,0.0,0.0
2015-05-04,101.51035426586857,101.55587860102239,100.61799254225474,101.10059356689453,7566200,0.0,0.0
2015-05-05,103.14026232379514,103.16758525974949,100.6726184220253,100.90026092529297,14619300,0.0,0.0
2015-05-06,101.58319864862085,101.94742807988959,99.45246793841137,99.90775299072266,8975300,0.0,0.0
2015-05-07,99.79847444946988,99.96237733365854,98.99717531960196,99.48888397216797,8291200,0.0,0.0
2015-05-08,100.39944240867969,100.80008845378052,99.77114693402315,100.26285552978516,6260600,0.0,0.0
2015-05-11,100.2901876872507,100.2901876872507,98.78774567134671,98.88790893554688,6728500,0.0,0.0
2015-05-12,98.88790831776984,99.8531173170234,98.04107787388511,99.47067260742188,6345000,0.0,0.0
2015-05-13,99.88952607828475,100.04432825785763,99.05180334678644,99.42514038085938,4141400,0.0,0.0
2015-05-14,99.88042602056373,100.16270049889842,99.26123813959572,100.09896087646484,4662000,0.0,0.0
2015-05-15,100.25375676860254,100.790996687299,99.87131903148851,100.43587493896484,5852200,0.0,0.0
2015-05-18,100.59068269174497,100.83653356845737,100.17182126843207,100.46320343017578,4868900,0.0,0.0
2015-05-19,100.79100123351353,101.06416808073148,100.59067471062812,100.67262268066406,4549600,0.0,0.0
