,open,high,low,close,volume,dividends,stock_splits
2015-01-02,57.55503964318137,58.05416384219044,57.28052085772626,57.91690444946289,10220400,0.0,0.0
2015-01-05,57.46145804526456,57.64863082547775,55.83931140342242,56.33219528198242,18502400,0.0,0.0
2015-01-06,56.30099326639355,57.03096323684298,55.53983100866065,56.03271484375,16670700,0.0,0.0
2015-01-07,56.55679467250064,57.07463518377033,56.15125686536171,56.600467681884766,13590700,0.0,0.0
2015-01-08,56.931129930412276,57.56750868564513,56.77515423197279,57.54255676269531,15487500,0.0,0.0
2015-01-09,57.586239735178204,57.885710462415624,57.00600984615415,57.461456298828125,14488400,0.0,0.0
2015-01-12,56.92490020468346,56.98728954371504,56.038959214431166,56.35715103149414,15176300,0.0,0.0
2015-01-13,56.70027394829246,57.04342232691867,55.595968297076695,56.151241302490234,17469000,0.0,0.0
2015-01-14,55.49615277139296,56.08262293309649,54.44176026450128,55.989036560058594,23272100,0.0,0.0
2015-01-15,56.419541314389306,56.56304108056392,55.22164884893764,55.502403259277344,18759600,0.0,0.0
2015-01-16,55.514892183648655,56.893717270992305,55.514892183648655,56.85004425048828,17713100,0.0,0.0
2015-01-20,56.86251113657922,57.261808620285606,56.38834358967733,56.83131408691406,16761000,0.0,0.0
2015-01-21,57.23685983954506,57.392835589415206,56.781413315525455,57.317970275878906,14276400,0.0,0.0
2015-01-22,57.592471361314516,58.00424953284214,56.97480886402414,57.94186019897461,13559000,0.0,0.0
2015-01-23,57.57376000697669,57.69854344548424,56.644146000102424,56.70653533935547,14706300,0.0,0.0
2015-01-26,56.53184312855609,57.3616351423229,56.44449710184394,57.249332427978516,10672500,0.0,0.0
2015-01-27,56.924901382559476,57.14950681572182,56.525603892493415,56.74396896362305,12301500,0.0,0.0
2015-01-28,56.70029288947236,56.7314899379508,54.79115157062388,54.872257232666016,17829700,0.0,0.0
2015-01-29,55.04071978454301,55.06567647409414,53.67437078162983,54.641422271728516,22683000,0.0,0.0
2015-01-30,54.37939172377101,55.16550613380077,53.811637667635914,54.541603088378906,22679900,0.0,0.0
2015-02-02,54.809889559632104,55.89547968374916,54.591524413976835,55.889244079589844,20306300,0.0,0.0
2015-02-03,56.712755513261385,57.60493655099475,56.65660179592164,57.555023193359375,21900900,0.0,0.0
2015-02-04,57.17445938573843,57.56751648546099,56.469450846870636,57.062156677246094,19632200,0.0,0.0
2015-02-05,57.64238881083597,57.7359751982594,57.211894284689,57.62367248535156,12809000,0.0,0.0
2015-02-06,57.89395831137402,58.00710630634179,57.177355941854515,57.51679992675781,12331200,0.69,0.0
2015-02-09,57.45395773692839,58.01341054289224,57.35337958061421,57.55453109741211,11360700,0.0,0.0
2015-02-10,57.6676682028738,57.6676682028738,56.7624889466429,57.20879364013672,12952900,0.0,0.0
2015-02-11,56.58648409465131,57.0956525838307,56.44190899952183,56.951072692871094,12240600,0.0,0.0
2015-02-12,57.491666582200395,58.2459882940439,57.21508147494145,58.06369400024414,14843000,0.0,0.0
2015-02-13,58.27112249112962,58.74257171774339,58.007112075225,58.69228744506836,12061000,0.0,0.0
2015-02-17,58.3025872604284,58.503738852135136,58.013432147089496,58.49116897583008,11758700,0.0,0.0
2015-02-18,57.82481794547709,57.82481794547709,56.8190605519819,57.20879364013672,19177900,0.0,0.0
2015-02-19,56.34761883244403,56.83792532736651,55.6813053696858,56.221900939941406,19350600,0.0,0.0
2015-02-20,56.19674365223015,56.536187639969626,55.851012332542965,56.52361297607422,15959900,0.0,0.0
2015-02-23,56.108756524130726,56.29105083705562,55.781882309289365,55.95160675048828,12771800,0.0,0.0
2015-02-24,56.15275608344304,56.43562374665798,56.02703339192393,56.209327697753906,9990700,0.0,0.0
2015-02-25,56.30361441525596,56.38533056191695,55.9956022361784,56.322471618652344,9925700,0.0,0.0
2015-02-26,56.02702465614513,56.0584565230816,55.36699861294528,55.72529983520508,13984000,0.0,0.0
2015-02-27,55.876159488079864,56.121312691430965,55.53042815215942,55.656150817871094,13090600,0.0,0.0
2015-03-02,55.530427081950904,55.6435750809961,54.908115485116916,55.34185028076172,13793700,0.0,0.0
2015-03-03,55.27271834030931,55.32928995657934,54.76983714847797,55.07785415649414,13493800,0.0,0.0
2015-03-04,55.29156451365839,55.29156451365839,54.64410834554509,54.8012580871582,13467600,0.0,0.0
2015-03-05,54.73211993199273,54.807553545649746,54.3863885308525,54.524681091308594,12527600,0.0,0.0
2015-03-06,54.31723455260707,54.436665085305265,53.63205924135706,53.82692337036133,16070500,0.0,0.0
2015-03-09,54.134940900983,54.29837316774175,53.50634197884546,53.53148651123047,14503800,0.0,0.0
2015-03-10,53.317773223847354,53.76407799054452,52.95318461020843,52.96575927734375,17195500,0.0,0.0
2015-03-11,53.386915415563244,53.386915415563244,52.80231813014628,52.81488800048828,13004700,0.0,0.0
2015-03-12,53.072606545428336,53.25490080614093,52.84002322055451,52.94060134887695,10792900,0.0,0.0
2015-03-13,52.73945351487652,52.91546045571543,51.97256201908175,52.72059631347656,16799900,0.0,0.0
2015-03-16,52.62001378677235,53.34290348702778,52.34342873377711,53.28004455566406,13516200,0.0,0.0
2015-03-17,53.14176654164974,53.33663072084145,52.81489233596584,52.85261154174805,12979700,0.0,0.0
2015-03-18,52.513160925659264,54.29209724293746,52.44401465213752,54.103515625,18745700,0.0,0.0
2015-03-19,53.55036518227019,53.745229391597164,53.00976950881688,53.06005859375,12738500,0.0,0.0
2015-03-20,53.2234741054055,53.68235346769258,53.04746715959552,53.14175796508789,36083500,0.0,0.0
2015-03-23,53.443493532291996,53.921230192558895,53.43721099427112,53.70122146606445,17450700,0.0,0.0
2015-03-24,53.61951136503432,53.92123628235152,53.11663010839752,53.12919998168945,10174300,0.0,0.0
2015-03-25,53.46233463985678,53.78920393492665,53.28632293161904,53.342899322509766,11934700,0.0,0.0
2015-03-26,53.619492831778956,53.789212439628436,52.85888387516217,53.00346374511719,14400700,0.0,0.0
2015-03-27,52.82745065627538,52.833737987931926,52.38114602523807,52.53829574584961,11579300,0.0,0.0
2015-03-30,52.972028462209074,53.946358698888645,52.95945859407262,53.82692337036133,15653200,0.0,0.0
2015-03-31,53.33663644578055,53.644648683718955,53.09148316311904,53.43092727661133,13354000,0.0,0.0
2015-04-01,53.870930196586755,54.05951180726953,52.96575093446636,53.091468811035156,14522300,0.0,0.0
2015-04-02,52.85888051032525,53.393193425243695,52.70801811341478,52.99089050292969,11297400,0.0,0.0
2015-04-06,53.52521657493215,53.83322880405169,52.928044527322406,53.51264190673828,10916400,0.0,0.0
2015-04-07,53.43721604573916,54.16638857902587,53.28006625541183,53.90237808227539,11836100,0.0,0.0
2015-04-08,53.93379638864535,53.99665532979444,52.81488613454042,52.840030670166016,16257100,0.0,0.0
